tag,fold,test_acc,test_f1_macro,val_best_acc,val_best_f1,tr_at_best_acc,tr_at_best_f1,gap_acc,gap_f1,gap_acc_abs,gap_f1_abs,params_total,params_trainable,flops_est,latency_s,L,d,enc_heads,enc_layers,D_MODEL,N_LAYERS,BASE_LR,P_DROP,P_DROP_ENCODER,WARMUP_EPOCHS,PATIENCE
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.1_wu4_pat12,1,0.8061224489795918,0.8060922881500843,0.7825396825396825,0.7825391346413066,0.8823738450604123,0.8823512471461998,0.09983416252072974,0.09981211250489319,0.09983416252072974,0.09981211250489319,195170,195170,19607808,0.0011188173294067382,121,128,4,1,128,1,0.001,0.2,0.1,4,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.1_wu8_pat8,1,0.7675736961451247,0.7673221522025317,0.7714285714285715,0.7707608959327241,0.849680170575693,0.8488463685004854,0.07825159914712154,0.07808547256776133,0.07825159914712154,0.07808547256776133,195170,195170,19607808,0.0011111736297607423,121,128,4,1,128,1,0.001,0.2,0.1,8,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.1_wu8_pat12,1,0.7947845804988662,0.7947632105707707,0.7873015873015873,0.7872822931785196,0.8798862828713575,0.8798241202855519,0.09258469556977023,0.09254182710703229,0.09258469556977023,0.09254182710703229,195170,195170,19607808,0.001107659339904785,121,128,4,1,128,1,0.001,0.2,0.1,8,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.3_wu4_pat8,1,0.7947845804988662,0.7947716535433071,0.7857142857142857,0.7857094265176081,0.849680170575693,0.8495555189025327,0.06396588486140731,0.06384609238492456,0.06396588486140731,0.06384609238492456,195170,195170,19607808,0.0011098718643188477,121,128,4,1,128,1,0.001,0.2,0.3,4,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.3_wu4_pat12,1,0.7947845804988662,0.7947716535433071,0.7857142857142857,0.7857094265176081,0.849680170575693,0.8495555189025327,0.06396588486140731,0.06384609238492456,0.06396588486140731,0.06384609238492456,195170,195170,19607808,0.0011027908325195312,121,128,4,1,128,1,0.001,0.2,0.3,4,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.3_wu8_pat8,1,0.7902494331065759,0.7902168029693895,0.7904761904761904,0.790467743723607,0.8742004264392325,0.8741912750915002,0.08372423596304202,0.08372353136789323,0.08372423596304202,0.08372353136789323,195170,195170,19607808,0.0011122989654541015,121,128,4,1,128,1,0.001,0.2,0.3,8,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.3_wu8_pat12,1,0.7902494331065759,0.7902168029693895,0.7904761904761904,0.790467743723607,0.8742004264392325,0.8741912750915002,0.08372423596304202,0.08372353136789323,0.08372423596304202,0.08372353136789323,195170,195170,19607808,0.0011170864105224609,121,128,4,1,128,1,0.001,0.2,0.3,8,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.5_wu4_pat8,1,0.7925170068027211,0.7924719223920129,0.7873015873015873,0.7870870113493065,0.8763326226012793,0.8763323727233923,0.08903103529969203,0.08924536137408579,0.08903103529969203,0.08924536137408579,195170,195170,19607808,0.0011068153381347656,121,128,4,1,128,1,0.001,0.2,0.5,4,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.5_wu4_pat12,1,0.7925170068027211,0.7924719223920129,0.7873015873015873,0.7870870113493065,0.8763326226012793,0.8763323727233923,0.08903103529969203,0.08924536137408579,0.08903103529969203,0.08924536137408579,195170,195170,19607808,0.00109619140625,121,128,4,1,128,1,0.001,0.2,0.5,4,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.5_wu8_pat8,1,0.7811791383219955,0.7810978158133315,0.7793650793650794,0.7793378371227488,0.8631840796019901,0.8629784935968983,0.08381900023691069,0.08364065647414942,0.08381900023691069,0.08364065647414942,195170,195170,19607808,0.0011087369918823242,121,128,4,1,128,1,0.001,0.2,0.5,8,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.2_dpe0.5_wu8_pat12,1,0.7811791383219955,0.7810978158133315,0.7793650793650794,0.7793378371227488,0.8631840796019901,0.8629784935968983,0.08381900023691069,0.08364065647414942,0.08381900023691069,0.08364065647414942,195170,195170,19607808,0.0010971593856811523,121,128,4,1,128,1,0.001,0.2,0.5,8,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.1_wu4_pat8,1,0.8072562358276644,0.8072314559591887,0.7857142857142857,0.7857007874015749,0.9054726368159204,0.905388331475288,0.11975835110163469,0.11968754407371307,0.11975835110163469,0.11968754407371307,195170,195170,19607808,0.001104865074157715,121,128,4,1,128,1,0.001,0.3,0.1,4,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.1_wu4_pat12,1,0.8072562358276644,0.8072314559591887,0.7857142857142857,0.7857007874015749,0.9054726368159204,0.905388331475288,0.11975835110163469,0.11968754407371307,0.11975835110163469,0.11968754407371307,195170,195170,19607808,0.0011038637161254882,121,128,4,1,128,1,0.001,0.3,0.1,4,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.1_wu8_pat8,1,0.800453514739229,0.8004524886877828,0.7841269841269841,0.7841248085140692,0.8749111584932481,0.8749020588480454,0.09078417436626396,0.09077725033397621,0.09078417436626396,0.09077725033397621,195170,195170,19607808,0.001109023094177246,121,128,4,1,128,1,0.001,0.3,0.1,8,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.1_wu8_pat12,1,0.800453514739229,0.8004524886877828,0.7841269841269841,0.7841248085140692,0.8749111584932481,0.8749020588480454,0.09078417436626396,0.09077725033397621,0.09078417436626396,0.09077725033397621,195170,195170,19607808,0.001105937957763672,121,128,4,1,128,1,0.001,0.3,0.1,8,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.3_wu4_pat8,1,0.7811791383219955,0.7800569800569801,0.7841269841269841,0.7834197834197835,0.8614072494669509,0.8611631197347593,0.07728026533996679,0.07774333631497587,0.07728026533996679,0.07774333631497587,195170,195170,19607808,0.0011070775985717774,121,128,4,1,128,1,0.001,0.3,0.3,4,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.3_wu4_pat12,1,0.7811791383219955,0.7800569800569801,0.7841269841269841,0.7834197834197835,0.8614072494669509,0.8611631197347593,0.07728026533996679,0.07774333631497587,0.07728026533996679,0.07774333631497587,195170,195170,19607808,0.0010971593856811523,121,128,4,1,128,1,0.001,0.3,0.3,4,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.3_wu8_pat8,1,0.8117913832199547,0.8117565378384632,0.792063492063492,0.7920629681606656,0.8990760483297797,0.8990735502121641,0.1070125562662877,0.10701058205149849,0.1070125562662877,0.10701058205149849,195170,195170,19607808,0.0011194133758544922,121,128,4,1,128,1,0.001,0.3,0.3,8,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.3_wu8_pat12,1,0.8117913832199547,0.8117565378384632,0.792063492063492,0.7920629681606656,0.8990760483297797,0.8990735502121641,0.1070125562662877,0.10701058205149849,0.1070125562662877,0.10701058205149849,195170,195170,19607808,0.0011148929595947265,121,128,4,1,128,1,0.001,0.3,0.3,8,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.5_wu4_pat8,1,0.800453514739229,0.8003508573368796,0.7873015873015873,0.7872479838709677,0.8802416488983653,0.8800746777992887,0.09294006159677803,0.09282669392832099,0.09294006159677803,0.09282669392832099,195170,195170,19607808,0.0011106157302856446,121,128,4,1,128,1,0.001,0.3,0.5,4,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.5_wu4_pat12,1,0.800453514739229,0.8003508573368796,0.7873015873015873,0.7872479838709677,0.8802416488983653,0.8800746777992887,0.09294006159677803,0.09282669392832099,0.09294006159677803,0.09282669392832099,195170,195170,19607808,0.0011112260818481445,121,128,4,1,128,1,0.001,0.3,0.5,4,12
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.5_wu8_pat8,1,0.7879818594104309,0.7879205193783199,0.7857142857142857,0.7857137458144263,0.8670931058990761,0.8670243224461431,0.08137882018479037,0.08131057663171681,0.08137882018479037,0.08131057663171681,195170,195170,19607808,0.0011141014099121094,121,128,4,1,128,1,0.001,0.3,0.5,8,8
GS_nb4_h2_d128_L1_lr1e-3_dp0.3_dpe0.5_wu8_pat12,1,0.8151927437641724,0.8151240620599639,0.7888888888888889,0.7888457961942347,0.8962331201137171,0.8962288741786086,0.10734423122482828,0.10738307798437396,0.10734423122482828,0.10738307798437396,195170,195170,19607808,0.0011166095733642577,121,128,4,1,128,1,0.001,0.3,0.5,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.1_wu4_pat8,1,0.7743764172335601,0.7728201709822093,0.792063492063492,0.7912635724203865,0.855366027007818,0.8549593833641808,0.06330253494432603,0.06369581094379428,0.06330253494432603,0.06369581094379428,195170,195170,19607808,0.0011069440841674804,121,128,4,1,128,1,0.002,0.1,0.1,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.1_wu4_pat12,1,0.7743764172335601,0.7728201709822093,0.792063492063492,0.7912635724203865,0.855366027007818,0.8549593833641808,0.06330253494432603,0.06369581094379428,0.06330253494432603,0.06369581094379428,195170,195170,19607808,0.0011043930053710937,121,128,4,1,128,1,0.002,0.1,0.1,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.1_wu8_pat8,1,0.8140589569160998,0.8140350516312174,0.7777777777777778,0.7777217741935484,0.9036958066808813,0.9036914160794672,0.12591802890310355,0.12596964188591886,0.12591802890310355,0.12596964188591886,195170,195170,19607808,0.001108403205871582,121,128,4,1,128,1,0.002,0.1,0.1,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.1_wu8_pat12,1,0.8140589569160998,0.8140350516312174,0.7777777777777778,0.7777217741935484,0.9036958066808813,0.9036914160794672,0.12591802890310355,0.12596964188591886,0.12591802890310355,0.12596964188591886,195170,195170,19607808,0.0011093902587890625,121,128,4,1,128,1,0.002,0.1,0.1,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.3_wu4_pat8,1,0.7970521541950113,0.7969767307284266,0.7968253968253968,0.7967250141163185,0.8813077469793887,0.8812211070136816,0.08448235015399197,0.08449609289736315,0.08448235015399197,0.08449609289736315,195170,195170,19607808,0.0011018085479736327,121,128,4,1,128,1,0.002,0.1,0.3,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.3_wu4_pat12,1,0.7970521541950113,0.7969767307284266,0.7968253968253968,0.7967250141163185,0.8813077469793887,0.8812211070136816,0.08448235015399197,0.08449609289736315,0.08448235015399197,0.08449609289736315,195170,195170,19607808,0.0011006879806518554,121,128,4,1,128,1,0.002,0.1,0.3,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.3_wu8_pat8,1,0.7845804988662132,0.7841798887286214,0.7746031746031746,0.7743757881462799,0.8585643212508884,0.8581720041759258,0.08396114664771381,0.08379621602964582,0.08396114664771381,0.08379621602964582,195170,195170,19607808,0.0010941219329833984,121,128,4,1,128,1,0.002,0.1,0.3,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.3_wu8_pat12,1,0.808390022675737,0.8083602146044693,0.780952380952381,0.7809435502564981,0.9015636105188344,0.9015581281245442,0.12061122956645343,0.12061457786804608,0.12061122956645343,0.12061457786804608,195170,195170,19607808,0.0010979413986206056,121,128,4,1,128,1,0.002,0.1,0.3,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.5_wu4_pat8,1,0.8095238095238095,0.809405227413048,0.7968253968253968,0.7967741935483872,0.8795309168443497,0.879521407693966,0.08270552001895293,0.08274721414557884,0.08270552001895293,0.08274721414557884,195170,195170,19607808,0.0010927724838256836,121,128,4,1,128,1,0.002,0.1,0.5,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.5_wu4_pat12,1,0.8095238095238095,0.809405227413048,0.7968253968253968,0.7967741935483872,0.8795309168443497,0.879521407693966,0.08270552001895293,0.08274721414557884,0.08270552001895293,0.08274721414557884,195170,195170,19607808,0.0011008930206298827,121,128,4,1,128,1,0.002,0.1,0.5,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.5_wu8_pat8,1,0.8061224489795918,0.805940594059406,0.7984126984126985,0.7983878080186266,0.9029850746268657,0.9029823179540337,0.10457237621416726,0.10459450993540709,0.10457237621416726,0.10459450993540709,195170,195170,19607808,0.0011148452758789062,121,128,4,1,128,1,0.002,0.1,0.5,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.1_dpe0.5_wu8_pat12,1,0.8061224489795918,0.805940594059406,0.7984126984126985,0.7983878080186266,0.9029850746268657,0.9029823179540337,0.10457237621416726,0.10459450993540709,0.10457237621416726,0.10459450993540709,195170,195170,19607808,0.0011075115203857421,121,128,4,1,128,1,0.002,0.1,0.5,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.1_wu4_pat8,1,0.808390022675737,0.8083483873456294,0.7936507936507936,0.7936320754716981,0.8845060412224591,0.8845018259585035,0.09085524757166552,0.09086975048680535,0.09085524757166552,0.09086975048680535,195170,195170,19607808,0.0011098718643188477,121,128,4,1,128,1,0.002,0.2,0.1,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.1_wu4_pat12,1,0.808390022675737,0.8083483873456294,0.7936507936507936,0.7936320754716981,0.8845060412224591,0.8845018259585035,0.09085524757166552,0.09086975048680535,0.09085524757166552,0.09086975048680535,195170,195170,19607808,0.0010999822616577148,121,128,4,1,128,1,0.002,0.2,0.1,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.1_wu8_pat8,1,0.7664399092970522,0.7649594320486816,0.7825396825396825,0.7817870154298905,0.8589196872778962,0.8586132772085071,0.07638000473821371,0.07682626177861662,0.07638000473821371,0.07682626177861662,195170,195170,19607808,0.0011127710342407227,121,128,4,1,128,1,0.002,0.2,0.1,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.1_wu8_pat12,1,0.7664399092970522,0.7649594320486816,0.7825396825396825,0.7817870154298905,0.8589196872778962,0.8586132772085071,0.07638000473821371,0.07682626177861662,0.07638000473821371,0.07682626177861662,195170,195170,19607808,0.0011014556884765625,121,128,4,1,128,1,0.002,0.2,0.1,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.3_wu4_pat8,1,0.7857142857142857,0.7856809500606194,0.7857142857142857,0.7857007874015749,0.8649609097370291,0.8649510862564126,0.0792466240227434,0.0792502988548377,0.0792466240227434,0.0792502988548377,195170,195170,19607808,0.0010971689224243163,121,128,4,1,128,1,0.002,0.2,0.3,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.3_wu4_pat12,1,0.7857142857142857,0.7856809500606194,0.7857142857142857,0.7857007874015749,0.8649609097370291,0.8649510862564126,0.0792466240227434,0.0792502988548377,0.0792466240227434,0.0792502988548377,195170,195170,19607808,0.0010997724533081054,121,128,4,1,128,1,0.002,0.2,0.3,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.3_wu8_pat8,1,0.7925170068027211,0.791584403242072,0.7873015873015873,0.7868806107301902,0.8599857853589197,0.8597474554530343,0.0726841980573324,0.0728668447228441,0.0726841980573324,0.0728668447228441,195170,195170,19607808,0.0010952043533325195,121,128,4,1,128,1,0.002,0.2,0.3,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.3_wu8_pat12,1,0.7925170068027211,0.791584403242072,0.7873015873015873,0.7868806107301902,0.8599857853589197,0.8597474554530343,0.0726841980573324,0.0728668447228441,0.0726841980573324,0.0728668447228441,195170,195170,19607808,0.0011001825332641602,121,128,4,1,128,1,0.002,0.2,0.3,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.5_wu4_pat8,1,0.7925170068027211,0.7925146063515938,0.792063492063492,0.7920629681606656,0.8756218905472637,0.8756196286850005,0.08355839848377167,0.08355666052433497,0.08355839848377167,0.08355666052433497,195170,195170,19607808,0.001106710433959961,121,128,4,1,128,1,0.002,0.2,0.5,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.5_wu4_pat12,1,0.7925170068027211,0.7925146063515938,0.792063492063492,0.7920629681606656,0.8756218905472637,0.8756196286850005,0.08355839848377167,0.08355666052433497,0.08355839848377167,0.08355666052433497,195170,195170,19607808,0.001115427017211914,121,128,4,1,128,1,0.002,0.2,0.5,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.5_wu8_pat8,1,0.7777777777777778,0.7759343844131874,0.7825396825396825,0.7812161754529163,0.847547974413646,0.8465670501327471,0.06500829187396351,0.0653508746798308,0.06500829187396351,0.0653508746798308,195170,195170,19607808,0.0011148357391357422,121,128,4,1,128,1,0.002,0.2,0.5,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.2_dpe0.5_wu8_pat12,1,0.808390022675737,0.8080522306855278,0.7888888888888889,0.7887691435053885,0.8990760483297797,0.8990759973490237,0.11018715944089086,0.11030685384363514,0.11018715944089086,0.11030685384363514,195170,195170,19607808,0.001101984977722168,121,128,4,1,128,1,0.002,0.2,0.5,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.1_wu4_pat8,1,0.8095238095238095,0.8095149944465013,0.7904761904761904,0.7904571843251089,0.8784648187633263,0.8784233034002991,0.08798862828713583,0.08796611907519014,0.08798862828713583,0.08796611907519014,195170,195170,19607808,0.0011057710647583007,121,128,4,1,128,1,0.002,0.3,0.1,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.1_wu4_pat12,1,0.8095238095238095,0.8095149944465013,0.7904761904761904,0.7904571843251089,0.8784648187633263,0.8784233034002991,0.08798862828713583,0.08796611907519014,0.08798862828713583,0.08796611907519014,195170,195170,19607808,0.0011086368560791016,121,128,4,1,128,1,0.002,0.3,0.1,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.1_wu8_pat8,1,0.8038548752834467,0.8038344498825598,0.7841269841269841,0.7841269841269841,0.8905472636815921,0.8904906184850591,0.10642027955460798,0.10636363435807494,0.10642027955460798,0.10636363435807494,195170,195170,19607808,0.0010993480682373047,121,128,4,1,128,1,0.002,0.3,0.1,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.1_wu8_pat12,1,0.8038548752834467,0.8038344498825598,0.7841269841269841,0.7841269841269841,0.8905472636815921,0.8904906184850591,0.10642027955460798,0.10636363435807494,0.10642027955460798,0.10636363435807494,195170,195170,19607808,0.001109604835510254,121,128,4,1,128,1,0.002,0.3,0.1,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.3_wu4_pat8,1,0.7947845804988662,0.7947083143119844,0.7841269841269841,0.7840486344251882,0.8770433546552949,0.8769980595476321,0.09291637052831081,0.09294942512244386,0.09291637052831081,0.09294942512244386,195170,195170,19607808,0.0011094570159912109,121,128,4,1,128,1,0.002,0.3,0.3,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.3_wu4_pat12,1,0.7947845804988662,0.7947083143119844,0.7841269841269841,0.7840486344251882,0.8770433546552949,0.8769980595476321,0.09291637052831081,0.09294942512244386,0.09291637052831081,0.09294942512244386,195170,195170,19607808,0.0011105012893676757,121,128,4,1,128,1,0.002,0.3,0.3,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.3_wu8_pat8,1,0.8129251700680272,0.8128960675132393,0.7793650793650794,0.7793378371227488,0.8898365316275764,0.8898363090352058,0.110471452262497,0.11049847191245699,0.110471452262497,0.11049847191245699,195170,195170,19607808,0.0011083984375,121,128,4,1,128,1,0.002,0.3,0.3,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.3_wu8_pat12,1,0.8151927437641724,0.8151868044566197,0.7825396825396825,0.782534751354906,0.9001421464108031,0.9000673224337635,0.11760246387112061,0.1175325710788575,0.11760246387112061,0.1175325710788575,195170,195170,19607808,0.0011075639724731445,121,128,4,1,128,1,0.002,0.3,0.3,8,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.5_wu4_pat8,1,0.7925170068027211,0.7924398978955423,0.7825396825396825,0.7825391346413066,0.8720682302771855,0.8720472888484712,0.08952854773750296,0.08950815420716451,0.08952854773750296,0.08950815420716451,195170,195170,19607808,0.001110095977783203,121,128,4,1,128,1,0.002,0.3,0.5,4,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.5_wu4_pat12,1,0.7981859410430839,0.7980364006854073,0.792063492063492,0.7919119742014216,0.898365316275764,0.8983127171646977,0.10630182421227197,0.10640074296327617,0.10630182421227197,0.10640074296327617,195170,195170,19607808,0.0011035633087158204,121,128,4,1,128,1,0.002,0.3,0.5,4,12
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.5_wu8_pat8,1,0.7845804988662132,0.7843931409279921,0.7841269841269841,0.7839092055485498,0.8756218905472637,0.8753476066588601,0.09149490642027958,0.09143840111031032,0.09149490642027958,0.09143840111031032,195170,195170,19607808,0.0011136436462402344,121,128,4,1,128,1,0.002,0.3,0.5,8,8
GS_nb4_h2_d128_L1_lr2e-3_dp0.3_dpe0.5_wu8_pat12,1,0.7970521541950113,0.7970498062127611,0.7888888888888889,0.7888457961942347,0.8923240938166311,0.892318096829375,0.10343520492774227,0.10347230063514035,0.10343520492774227,0.10347230063514035,195170,195170,19607808,0.001110057830810547,121,128,4,1,128,1,0.002,0.3,0.5,8,12
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.1_wu4_pat8,1,0.800453514739229,0.8002522068095839,0.780952380952381,0.780518837916166,0.8752665245202559,0.8750430612687687,0.09431414356787493,0.09452422335260269,0.09431414356787493,0.09452422335260269,327650,327650,39215616,0.0017213296890258788,121,128,4,2,128,2,0.0005,0.1,0.1,4,8
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.1_wu4_pat12,1,0.800453514739229,0.8002522068095839,0.780952380952381,0.780518837916166,0.8752665245202559,0.8750430612687687,0.09431414356787493,0.09452422335260269,0.09431414356787493,0.09452422335260269,327650,327650,39215616,0.0017222118377685546,121,128,4,2,128,2,0.0005,0.1,0.1,4,12
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.1_wu8_pat8,1,0.8072562358276644,0.807061790668348,0.7825396825396825,0.7821967068323765,0.9054726368159204,0.9053172434729811,0.12293295427623785,0.12312053664060463,0.12293295427623785,0.12312053664060463,327650,327650,39215616,0.0017276668548583984,121,128,4,2,128,2,0.0005,0.1,0.1,8,8
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.1_wu8_pat12,1,0.8072562358276644,0.807061790668348,0.7825396825396825,0.7821967068323765,0.9054726368159204,0.9053172434729811,0.12293295427623785,0.12312053664060463,0.12293295427623785,0.12312053664060463,327650,327650,39215616,0.001715703010559082,121,128,4,2,128,2,0.0005,0.1,0.1,8,12
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.3_wu4_pat8,1,0.7981859410430839,0.7980104162378031,0.7825396825396825,0.7824733667860446,0.8798862828713575,0.8798075975318864,0.09734660033167497,0.0973342307458418,0.09734660033167497,0.0973342307458418,327650,327650,39215616,0.0017073202133178712,121,128,4,2,128,2,0.0005,0.1,0.3,4,8
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.3_wu4_pat12,1,0.8049886621315193,0.8049525572784078,0.7857142857142857,0.7857137458144263,0.9029850746268657,0.9029300463084464,0.11727078891258003,0.1172163004940201,0.11727078891258003,0.1172163004940201,327650,327650,39215616,0.0017144489288330078,121,128,4,2,128,2,0.0005,0.1,0.3,4,12
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.3_wu8_pat8,1,0.7755102040816326,0.775453629032258,0.7825396825396825,0.7825128322720618,0.8752665245202559,0.8752595775152165,0.09272684198057335,0.09274674524315474,0.09272684198057335,0.09274674524315474,327650,327650,39215616,0.0017090225219726562,121,128,4,2,128,2,0.0005,0.1,0.3,8,8
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.3_wu8_pat12,1,0.7755102040816326,0.775453629032258,0.7825396825396825,0.7825128322720618,0.8752665245202559,0.8752595775152165,0.09272684198057335,0.09274674524315474,0.09272684198057335,0.09274674524315474,327650,327650,39215616,0.0017143678665161133,121,128,4,2,128,2,0.0005,0.1,0.3,8,12
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.5_wu4_pat8,1,0.8027210884353742,0.8027200740436035,0.792063492063492,0.7920503937007874,0.9090262970859986,0.9089876329588318,0.11696280502250656,0.11693723925804433,0.11696280502250656,0.11693723925804433,327650,327650,39215616,0.0017316007614135741,121,128,4,2,128,2,0.0005,0.1,0.5,4,8
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.5_wu4_pat12,1,0.8027210884353742,0.8027200740436035,0.792063492063492,0.7920503937007874,0.9090262970859986,0.9089876329588318,0.11696280502250656,0.11693723925804433,0.11696280502250656,0.11693723925804433,327650,327650,39215616,0.0017144823074340821,121,128,4,2,128,2,0.0005,0.1,0.5,4,12
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.5_wu8_pat8,1,0.8027210884353742,0.8026957255111696,0.7904761904761904,0.7904571843251089,0.92181947405828,0.9218188421793332,0.13134328358208958,0.13136165785422427,0.13134328358208958,0.13136165785422427,327650,327650,39215616,0.0017173290252685547,121,128,4,2,128,2,0.0005,0.1,0.5,8,8
GS_nb4_h2_d128_L2_lr5e-4_dp0.1_dpe0.5_wu8_pat12,1,0.8027210884353742,0.8026957255111696,0.7904761904761904,0.7904571843251089,0.92181947405828,0.9218188421793332,0.13134328358208958,0.13136165785422427,0.13134328358208958,0.13136165785422427,327650,327650,39215616,0.0017058801651000976,121,128,4,2,128,2,0.0005,0.1,0.5,8,12
GS_nb4_h2_d128_L2_lr5e-4_dp0.2_dpe0.1_wu4_pat8,1,0.8151927437641724,0.8151925061991997,0.7888888888888889,0.7886540600667409,0.9036958066808813,0.9036957945191035,0.11480691779199248,0.11504173445236265,0.11480691779199248,0.11504173445236265,327650,327650,39215616,0.0017117691040039063,121,128,4,2,128,2,0.0005,0.2,0.1,4,8
GS_nb4_h2_d128_L2_lr5e-4_dp0.2_dpe0.1_wu4_pat12,1,0.8151927437641724,0.8151925061991997,0.7888888888888889,0.7886540600667409,0.9036958066808813,0.9036957945191035,0.11480691779199248,0.11504173445236265,0.11480691779199248,0.11504173445236265,327650,327650,39215616,0.001743316650390625,121,128,4,2,128,2,0.0005,0.2,0.1,4,12
GS_nb4_h2_d128_L2_lr5e-4_dp0.2_dpe0.1_wu8_pat8,1,0.7789115646258503,0.7786381076061537,0.7904761904761904,0.790264817150063,0.8823738450604123,0.8823726418400419,0.09189765458422183,0.09210782468997891,0.09189765458422183,0.09210782468997891,327650,327650,39215616,0.001710495948791504,121,128,4,2,128,2,0.0005,0.2,0.1,8,8
GS_nb4_h2_d128_L2_lr5e-4_dp0.2_dpe0.1_wu8_pat12,1,0.7789115646258503,0.7786381076061537,0.7904761904761904,0.790264817150063,0.8823738450604123,0.8823726418400419,0.09189765458422183,0.09210782468997891,0.09189765458422183,0.09210782468997891,327650,327650,39215616,0.0017185258865356446,121,128,4,2,128,2,0.0005,0.2,0.1,8,12
